LAM59,1.63E+00,8.76E-03,1.91E-01,3.78E-02,1.28E+00,1.24E+02
LAM60,2.97E+00,-1.49E-02,2.21E-02,7.49E-04,-4.21E-05,3.10E-06
LAM61,1.71E+00,9.58E-03,1.83E-01,4.04E-02,1.20E+00,1.28E+02
LAM66,3.14E+00,-1.56E-02,3.19E-02,1.72E-03,-9.70E-05,1.17E-05
NSL2,2.26E+00,-8.48E-03,1.22E-02,1.94E-04,3.35E-07,3.83E-07
NSL3,2.27E+00,-7.15E-03,1.34E-02,-2.76E-04,6.61E-05,-3.18E-06
NSL5,2.28E+00,-8.13E-03,1.24E-02,-7.45E-06,2.87E-05,-1.24E-06
NSL7,2.25E+00,-8.63E-03,1.12E-02,2.07E-04,-2.69E-07,3.87E-08
NSL33,2.26E+00,-7.99E-03,1.26E-02,2.21E-04,1.07E-06,3.98E-07
NSL36,2.27E+00,-8.90E-03,1.26E-02,3.76E-04,-1.39E-05,1.28E-06
PBH1,1.55E+00,1.20E-02,2.89E-01,5.33E-02,1.07E+00,1.23E+02
PBH3,1.59E+00,1.22E-02,3.18E-01,5.45E-02,1.29E+00,1.48E+02
PBH3W,2.92E+00,-1.01E-02,3.41E-02,2.20E-03,-1.24E-04,1.58E-05
PBH4,2.96E+00,-9.83E-03,3.68E-02,2.07E-03,-9.33E-05,1.55E-05
PBH4W,2.96E+00,-9.83E-03,3.68E-02,2.07E-03,-9.33E-05,1.55E-05
PBH6,3.12E+00,-1.13E-02,4.05E-02,3.39E-03,-2.42E-04,2.74E-05
PBH6W,3.12E+00,-1.13E-02,4.05E-02,3.39E-03,-2.42E-04,2.74E-05
PBH10,2.88E+00,-1.02E-02,3.38E-02,1.83E-03,-7.87E-05,1.41E-05
PBH11,3.05E+00,-1.07E-02,4.00E-02,2.74E-03,-1.68E-04,2.45E-05
PBH11W,3.05E+00,-1.07E-02,4.00E-02,2.74E-03,-1.68E-04,2.45E-05
PBH13,2.92E+00,-1.01E-02,3.51E-02,2.09E-03,-1.11E-04,1.72E-05
PBH13W,2.92E+00,-1.01E-02,3.51E-02,2.09E-03,-1.11E-04,1.72E-05
PBH14,2.98E+00,-1.20E-02,3.52E-02,3.18E-03,-2.53E-04,2.78E-05
PBH14W,2.98E+00,-1.20E-02,3.52E-02,3.18E-03,-2.53E-04,2.78E-05
